order,x_m,y_m
111,-4.6705606721187415e-07,-0.003730602090910289
112,-5.711742133698549e-07,-0.00354168885862265
113,-6.818973424411583e-07,-0.003352775579116704
114,5.757491882918659e-07,-0.002971528287436653
115,4.763962751337777e-07,-0.0027791682015637325
116,3.7037839432685404e-07,-0.0025868080680436817
117,2.701231841007521e-07,-0.0023927010187269797
118,1.631424767242217e-07,-0.002198593921330428
119,6.197677495093567e-08,-0.00200272404310981
120,-4.597550318806356e-08,-0.0018068541163726935
121,-4.323610393318972e-08,-0.0016092061490765193
122,-4.639293235838554e-08,-0.0014115581396288534
123,1.2969157230449459e-08,-0.0012121155903594377
124,1.2297928330581434e-07,-0.001012673403167338
125,2.4049705217797477e-07,-0.0008114199812886317
126,3.540485740769693e-07,-0.0006101665310556561
127,4.7669948187108074e-07,-0.0004070854078732741
128,5.973673472214631e-07,-0.00020400427051433693
129,-6.535149087592166e-09,-0.00010199995328092841
130,-6.104376453966476e-07,4.363952480122526e-09
131,-4.851904754970568e-07,0.0002040034685740548
132,-3.6452261014667485e-07,0.0004070846059329921
133,-2.4187170235256387e-07,0.0006101657291153741
134,-1.283201804535685e-07,0.0008114191793483496
135,-1.080241158140806e-08,0.001012672601227056
136,4.3119278631749875e-08,0.0012121151893892965
137,4.639293235838215e-08,0.0014115581396288534
138,4.323610393318633e-08,0.0016092061490765195
139,4.5975503188061866e-08,0.0018068541163726935
140,-6.197677495093906e-08,0.00200272404310981
141,-1.631424767242217e-07,0.002198593921330428
142,-2.701231841007521e-07,0.0023927010187269793
143,-3.7037839432685065e-07,0.0025868080680436817
144,-4.7639627513376073e-07,0.0027791682015637343
145,-5.757491882918693e-07,0.002971528287436653
146,6.818973424411583e-07,0.003352775579116704
147,5.711742133698515e-07,0.0035416888586226494
148,4.6705606721186737e-07,0.003730602090910289
149,3.5732944637916047e-07,0.003917815150900747
150,2.5414836359516074e-07,0.004105028164097865
151,1.4540928239419287e-07,0.004290556306548474
152,4.315682938515597e-08,0.004476084402626883
153,4.022026141074625e-08,0.004659942042421093
154,4.276852720432925e-08,0.004843799643004821
155,-5.7651664094159416e-08,0.005026003261129729
156,-1.517587946595986e-07,0.005208206834123253
157,-2.512752042462364e-07,0.005388770619685101
158,-3.4453537064573533e-07,0.005569334360521748
159,-4.431561325545258e-07,0.005748273072013608
160,-5.355769574607243e-07,0.005927211739182784
161,6.343205968525955e-07,0.006281858504521392
162,4.3727608607630745e-07,0.0064575915294962675
163,2.472221340402014e-07,0.006633324504496397
164,5.1951023860845875e-08,0.006807475932246561
165,-1.3639244260701122e-07,0.0069816273104717505
166,-3.299061127948273e-07,0.0071542113753722235
167,-6.080848060947859e-07,0.00732679604553376
168,4.295550575626553e-07,0.007668847502276736
169,2.3950895883080066e-07,0.007838339033318379
170,5.620513579741671e-08,0.008007830516160223
171,-1.3213054804590586e-07,0.008175796623422552
172,-4.028658112572724e-07,0.00834376331975053
173,5.121082612556652e-07,0.008676662934746547
174,2.3310056780058424e-07,0.008841619929663303
175,5.470153878842377e-08,0.009006576205339635
176,-1.2859470986581127e-07,0.009170047921022826
177,-3.9208571227370003e-07,0.00933352021000961
178,4.984057319658639e-07,0.009657512187323709
179,2.2686365076089082e-07,0.009818055307673998
180,-3.190585637503899e-08,0.009978598336714542
181,-2.9467524839805377e-07,0.010137696523737756
182,-5.511158299698425e-07,0.010296794665516992
183,3.155480855288698e-07,0.01061211735330428
184,5.1271853744587343e-08,0.010768364704347588
185,-2.0057356904616513e-07,0.010924611966524394
186,6.505605957514017e-07,0.011234284387069443
187,3.910199297643779e-07,0.011387731941829514
188,5.6202396086868506e-08,0.011541180034735744
189,-2.816508741749314e-07,0.011693247138050186
190,-5.267574853919865e-07,0.011845313578328829
191,2.2167962804862587e-07,0.012146700439524675
192,-1.8932297978408454e-07,0.012296043218630879
193,-5.085280259716029e-07,0.012445385341486278
194,2.264978428609158e-07,0.01274137165151616
195,-1.771400091605914e-07,0.01288803835736304
196,-5.742435550731867e-07,0.013034705016496874
197,6.474561533550559e-08,0.013325388140231905
198,6.97983883591773e-07,0.013613455115844069
199,2.9872924706109204e-07,0.013756197399579001
200,-9.41081711301366e-08,0.013898939637437935
201,5.277831035009799e-07,0.014181844740812192
202,6.133647599914622e-08,0.014322029756921434
203,-3.981388008482305e-07,0.01446221472319325
204,2.126088184162379e-07,0.014740050449323697
205,-1.6627618268401105e-07,0.01487772292307339
206,-6.113844272757525e-07,0.01501539587024586
207,-8.328634514832389e-08,0.015288253566813704
208,5.111192279874609e-07,0.015558655030336063
209,6.528870687943605e-08,0.015692644240998654
210,-4.4429885133268547e-07,0.01582663390745338
211,6.966957349174234e-08,0.01609219049948718
212,5.724685168418526e-07,0.016355357061242963
213,6.354881287607648e-08,0.016485761444599328
214,-4.3239726286151266e-07,0.016616165735208632
215,-9.146393389718351e-11,0.016874616671938555
216,-1.137812537929532e-06,0.017130752277338165
217,-4.752638742269951e-06,0.017257688787623834
218,-6.548912610571398e-06,0.017384612297276204
219,-3.3488701522756537e-06,0.01763612455571469
220,3.543548582318571e-06,0.017885343475210355
221,1.236091217612038e-05,0.018132300167792124
222,2.0809370112967255e-05,0.018252795063250195
223,2.979167736620308e-05,0.01837328614227744
224,4.012867404573196e-05,0.018614841374588558
225,5.016817020838117e-05,0.01884959873862667
226,5.222926166649222e-05,0.019083108725013672
227,5.1897053374725404e-05,0.01931796586076347
228,5.62612312982644e-05,0.019434776392014484
229,6.017108797313849e-05,0.019551590171158807
230,6.44470728201571e-05,0.0197831731620531
231,6.668151731670601e-05,0.020012544481308663
232,7.049804460608914e-05,0.02021367676258773
233,7.73371970125369e-05,0.02043616237355901
234,8.89185812182459e-05,0.020647232843436857
235,0.00010557337832530899,0.020753767141228414
236,0.00012697687592365937,0.020860267491075505
237,0.00015049592425720961,0.021077428195893057
238,0.00017439123369378013,0.021278320236580276
239,0.0002062084994348827,0.021471984569806157
240,0.00024040285967996507,0.021661171295308177
241,0.00026906073689902645,0.02184970642348312
242,0.000299627210128446,0.022039801162337638
243,0.0003321434607077376,0.022236221439613738
244,0.00036108803054528535,0.022429665146201053
245,0.0003800022095230179,0.02261863889152194
246,0.0003869905126250158,0.022803073011983713
247,0.0003827297544929785,0.02298261804165421
248,0.00037310820028005223,0.023242078739357845
249,0.0003589656781944866,0.02349155109950591
250,0.0003413412665059389,0.02364306801136117
251,0.00031932078741247783,0.023788153884891784
252,0.00029667046816471095,0.02400110132356346
253,0.0002747394173302297,0.02420880456810398
254,0.0002523002867156532,0.024415165030362743
255,0.00023124408286730294,0.024614491421704937
256,0.0002144801083521334,0.02480529397297875
257,0.00020256810923839746,0.02498360707646275
258,0.0001942181697663067,0.02516204853395474
259,0.00019096885052369582,0.025339914574556827
