order,x_m,y_m
188,0.00013202161180678982,0.01196397570396464
189,0.00014235882626180215,0.012114524317343039
190,0.00014969213909852677,0.012413184374824025
191,0.00014718577786339163,0.012561449989797307
192,0.00014521175983885887,0.01270969945492635
193,0.0001476252961312025,0.013002697948661554
194,0.0001379117735390141,0.013145960214182316
195,0.00012702977405937312,0.01328925792811184
196,0.00011917992675103167,0.013571055358385755
197,0.00011027903545833491,0.013714316464343774
198,9.747306323536507e-05,0.013857696039829542
199,8.81743837866129e-05,0.014141293396298412
200,7.648228007930312e-05,0.014415507112321877
201,6.639382540108126e-05,0.014553705728477449
202,5.687735512609775e-05,0.014691886992182882
203,5.51548987997194e-05,0.014966245911397969
204,5.211488797379899e-05,0.01523540418390298
205,4.852259069929859e-05,0.015370801371651146
206,4.755654550391688e-05,0.015506118886058576
207,5.986188773367444e-05,0.015770130187150025
208,7.592185450257903e-05,0.01603509194664163
209,9.1628990053294e-05,0.01616561114444926
210,0.00010955767532403601,0.016296062946484335
211,0.00012966342324165588,0.016552944406904597
212,0.00015527701953465753,0.016809900252830783
213,0.00018558046815299255,0.017058817971684664
214,0.0002127888253414739,0.017181822701599868
215,0.00024372777171005052,0.017304714255592143
216,0.000277715979848095,0.01754918302083051
217,0.00030347934791661457,0.017788497027284286
218,0.00031599691900466417,0.018027688456647362
219,0.0003157333178323705,0.018136806031769002
220,0.00031514230917483696,0.0182459335395427
221,0.0003205615170579831,0.01848793719589196
222,0.00033293006449176864,0.018728058320824414
223,0.0003489408434980825,0.01893462596875736
224,0.00037899287234723414,0.0191345258008931
225,0.000413466952252683,0.019352115537294837
226,0.00044809035998263154,0.019454002024553656
227,0.0004858364264259499,0.019555793778845424
228,0.0005320392920125634,0.019752208351759684
229,0.0005722679542599573,0.019947520819200863
230,0.0006137830603338867,0.020142909349276383
231,0.000658855098346044,0.020336084886633115
232,0.0007100524978672153,0.020532455482928858
233,0.0007645154787599076,0.020729720061943135
234,0.0008219620111245562,0.020922229007031015
235,0.000873934979239244,0.02111222942807475
236,0.0009090332247247553,0.021298352247081497
237,0.000928868538989254,0.021493300755323474
238,0.000947394731168316,0.0217005578201792
239,0.0009621340855068486,0.02187999033615945
240,0.0009649569861792267,0.02205669886131589
241,0.0009598333981288021,0.022247950586130365
242,0.0009716815526680478,0.02241397862550256
243,0.0010003564995813515,0.022581583918572193
244,0.0010387784403178937,0.02274103676695092
245,0.001068728242930892,0.02290905797979808
246,0.0010858501415967716,0.023076150801716544
247,0.0010974988721953196,0.02324774722001124
248,0.0010980200983382218,0.023460016816364147
249,0.0010952915046051274,0.02367197181617322
250,0.0010866382512555272,0.02381921664517378
251,0.0010617300490549655,0.02400612400835991
252,0.0010329216033242558,0.02420339557957207
253,0.0010112208818180946,0.02440474561379981
254,0.0009863139351734647,0.024567393549258146
255,0.0009497946496318602,0.024704135397937227
256,0.0009146931590716876,0.024837454861846388
257,0.0008863001117054249,0.024967953312037272
258,0.0008806668923949833,0.0251790237715733
259,0.0008874571102065517,0.025344697745161994
